x	y	p	dl.theta_l	Aldicarb	Oxime	Sulfoxide	Sulfoxide_ox	Sulfone	Sulfone_ox
0.13888888888888884	-0.7705882352941178	-4211.090882352939	0.295959964204804	0	0	0	0	0	0
0.1587301587301588	-0.823529411764706	-3691.915294117645	0.3026216746806147	0	0	0	0	0	0
0.17857142857142855	-0.8764705882352947	-3172.7397058823476	0.30925868314836075	0	0	0	0	0	0
0.1984126984126984	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.21825396825396837	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
0.23809523809523817	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.257936507936508	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.27777777777777773	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.2976190476190478	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.31746031746031755	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.3174603174603176	-1.2470588235294118	461.4894117647064	0.33899999999999997	0	0	0	0	0	0
0	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.01984126984126984	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.039682539682539694	-0.45294117647058846	-7326.144411764703	0.2586591335586854	0	0	0	0	0	0
0.05952380952380954	-0.5058823529411768	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.07936507936507939	-0.5588235294117647	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.0992063492063492	-0.6117647058823531	-5768.617647058823	0.27652273582017184	0	0	0	0	0	0
0.11904761904761904	-0.6647058823529413	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.1388888888888889	-0.7176470588235297	-4730.266470588233	0.2893537952952698	0	0	0	0	0	0
0.15873015873015878	-0.7705882352941178	-4211.090882352939	0.295959964204804	0	0	0	0	0	0
0.1785714285714286	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.1984126984126984	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.2182539682539683	-0.9294117647058822	-2653.5641176470604	0.31576231891440676	0	0	0	0	0	0
0.23809523809523808	-0.9823529411764702	-2134.388529411768	0.32198771223339956	0	0	0	0	0	0
0.257936507936508	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.27777777777777785	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.2976190476190477	-1.1411764705882355	-576.8617647058802	0.33672142858248255	0	0	0	0	0	0
0.3174603174603175	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.3373015873015873	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.33730158730158727	-1.2470588235294113	461.48941176470186	0.33899999999999997	0	0	0	0	0	0
0.03968253968253968	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.05952380952380952	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.07936507936507939	-0.5058823529411768	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.09920634920634921	-0.5588235294117647	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.11904761904761904	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.1388888888888889	-0.6647058823529413	-5249.442058823528	0.2828611519584013	0	0	0	0	0	0
0.15873015873015878	-0.7176470588235295	-4730.2664705882335	0.2893537952952698	0	0	0	0	0	0
0.17857142857142855	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.19841269841269837	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.21825396825396828	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.23809523809523814	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.257936507936508	-0.9823529411764707	-2134.388529411764	0.3219877122333996	0	0	0	0	0	0
0.2777777777777778	-1.0352941176470587	-1615.2129411764718	0.32774330184469697	0	0	0	0	0	0
0.2976190476190477	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.31746031746031755	-1.1411764705882352	-576.8617647058826	0.33672142858248255	0	0	0	0	0	0
0.3373015873015873	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.35714285714285726	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.3571428571428572	-1.2470588235294116	461.4894117647044	0.33899999999999997	0	0	0	0	0	0
0.05952380952380952	-0.39999999999999997	-7845.32	0.25312295071867746	0	0	0	0	0	0
0.07936507936507939	-0.4529411764705883	-7326.144411764704	0.25865913355868536	0	0	0	0	0	0
0.0992063492063492	-0.5058823529411769	-6806.968823529405	0.26440818418807716	0	0	0	0	0	0
0.11904761904761904	-0.5588235294117649	-6287.793235294114	0.27036596931229184	0	0	0	0	0	0
0.1388888888888889	-0.6117647058823532	-5768.617647058821	0.27652273582017184	0	0	0	0	0	0
0.15873015873015878	-0.6647058823529415	-5249.442058823524	0.28286115195840134	0	0	0	0	0	0
0.17857142857142855	-0.7176470588235297	-4730.266470588233	0.2893537952952698	0	0	0	0	0	0
0.19841269841269837	-0.7705882352941179	-4211.090882352938	0.295959964204804	0	0	0	0	0	0
0.21825396825396828	-0.8235294117647061	-3691.9152941176444	0.30262167468061474	0	0	0	0	0	0
0.23809523809523808	-0.8764705882352946	-3172.739705882348	0.3092586831483607	0	0	0	0	0	0
0.257936507936508	-0.9294117647058824	-2653.564117647059	0.31576231891440676	0	0	0	0	0	0
0.2777777777777778	-0.9823529411764704	-2134.3885294117654	0.3219877122333996	0	0	0	0	0	0
0.29761904761904767	-1.0352941176470585	-1615.2129411764734	0.32774330184469697	0	0	0	0	0	0
0.3174603174603175	-1.0882352941176472	-1096.037352941175	0.3327738778061127	0	0	0	0	0	0
0.33730158730158727	-1.1411764705882352	-576.8617647058826	0.33672142858248255	0	0	0	0	0	0
0.35714285714285726	-1.1941176470588237	-57.68617647058588	0.3389420682173255	0	0	0	0	0	0
0.37698412698412703	-1.3	980.6650000000009	0.33899999999999997	0	0	0	0	0	0
0.37698412698412687	-1.2470588235294116	461.4894117647044	0.33899999999999997	0	0	0	0	0	0
0.07936507936507936	-0.4	-7845.32	0.25312295071867746	0	0	0	0	0	0
